speaker_00,00:00.000,00:03.320,沈总好
SPEAKER_02,01:10:15.360,01:10:17.440,我不知道是不是考核口径的
SPEAKER_02,01:10:17.440,01:10:21.320,我们考核口径的应该是整体的占了
SPEAKER_06,01:10:21.320,01:10:23.280,我记得您说的是装机规模吗
SPEAKER_06,01:10:23.280,01:10:24.440,还是资产规模
SPEAKER_02,01:10:25.240,01:10:26.320,资产规模
SPEAKER_06,01:10:27.920,01:10:30.840,明白我后面再核一下
SPEAKER_06,01:10:31.160,01:10:32.120,你这样吧
SPEAKER_00,01:10:32.120,01:10:34.560,可能它是不是考核口径的一个差距
SPEAKER_00,01:10:34.560,01:10:36.720,可能沈总说的就是因为可能它有很多项目
SPEAKER_00,01:10:36.720,01:10:39.560,它其实不是由中国电力持股的
SPEAKER_00,01:10:39.560,01:10:41.280,但它是由中国电力实际管理的
SPEAKER_00,01:10:41.280,01:10:42.640,那可能在内部考核的时候
SPEAKER_00,01:10:42.640,01:10:45.280,这个也会算成中国电力的项目或者说业务
SPEAKER_00,01:10:45.680,01:10:48.720,但可能于总这边看到的可能就是通过公开信息
SPEAKER_00,01:10:48.720,01:10:51.480,比如说我上市公司披露的半年报年报上面的数据
SPEAKER_02,01:10:53.120,01:10:53.640,对
SPEAKER_02,01:10:54.600,01:10:55.400,这个没关系
SPEAKER_02,01:10:55.400,01:10:58.120,你们可以写下来想要了解的
SPEAKER_02,01:10:58.120,01:11:00.280,我们在具体的数据再给到你们
SPEAKER_06,01:11:01.800,01:11:02.880,好的谢谢沈总
SPEAKER_06,01:11:02.880,01:11:03.800,也谢谢乔总
SPEAKER_06,01:11:03.800,01:11:04.800,我这边没什么问题
SPEAKER_05,01:11:06.560,01:11:09.240,沈总我请教个问题
SPEAKER_05,01:11:10.200,01:11:12.560,咱们基金头一共是22个项目
SPEAKER_05,01:11:12.720,01:11:13.960,13个项目公司
SPEAKER_05,01:11:13.960,01:11:19.160,其中有4个项目它是叫做已经申报进补贴目录
SPEAKER_05,01:11:19.160,01:11:20.440,还在公示中
SPEAKER_05,01:11:20.440,01:11:21.840,那么根据一般流程
SPEAKER_05,01:11:21.840,01:11:24.200,它这个公示流程需要多长时间
SPEAKER_05,01:11:25.000,01:11:26.080,才能让你补贴
SPEAKER_02,01:11:27.080,01:11:31.360,你看到的是哪
SPEAKER_02,01:11:31.360,01:11:33.280,你了解到的是哪些项目
SPEAKER_05,01:11:33.280,01:11:36.400,有4个项目
SPEAKER_05,01:11:37.200,01:11:37.880,对有4个
SPEAKER_05,01:11:37.880,01:11:45.840,比如说大同中电有一个叫做在压压箱的一个项目
SPEAKER_05,01:11:45.840,01:11:47.440,对
SPEAKER_05,01:11:47.520,01:11:48.800,比如说它现在是
SPEAKER_05,01:11:48.800,01:11:51.360,我看在能源营商是能查到的
SPEAKER_05,01:11:51.360,01:11:52.600,它已经公示了
SPEAKER_05,01:11:52.600,01:11:54.320,但是我理解公示的话
SPEAKER_05,01:11:54.320,01:11:56.760,并不代表已经纳入了补贴清单
SPEAKER_05,01:11:57.440,01:11:57.960,比如说它
SPEAKER_05,01:11:59.080,01:12:01.160,但我理解是不是已经是最后一道程序了
SPEAKER_05,01:12:01.160,01:12:02.800,还是它应该是个什么机制
speaker_无,01:12:02.880,01:12:04.840,大概是这样
SPEAKER_02,01:12:05.000,01:12:06.440,这个问题你先写下来
SPEAKER_02,01:12:06.680,01:12:09.280,因为这一块我们有专门的人在负责
SPEAKER_02,01:12:09.280,01:12:12.200,就是其他发展部的我们的同事
SPEAKER_02,01:12:12.200,01:12:14.480,对这一块情况可能比较了解
SPEAKER_02,01:12:14.760,01:12:17.120,但我的理解你只要是进入了公示
SPEAKER_02,01:12:17.120,01:12:20.640,基本上这些核查程序应该走的差不多了
SPEAKER_02,01:12:20.640,01:12:23.600,也是到最后的环节了
SPEAKER_02,01:12:23.720,01:12:28.200,主要因为是这两年不是正好国家在核查
SPEAKER_02,01:12:28.440,01:12:31.200,所以按道理你公示肯定它有一个时间段
SPEAKER_02,01:12:31.200,01:12:33.360,公示完了没有什么问题
SPEAKER_02,01:12:33.360,01:12:37.360,就给你要是不是进目录
SPEAKER_02,01:12:37.720,01:12:39.280,所以是不是这两年
SPEAKER_02,01:12:39.280,01:12:44.160,以前好像每半年它会有出来公示目录
SPEAKER_02,01:12:44.600,01:12:51.320,但这一块是不是受整体的这两年核查的一个情况的影响
SPEAKER_02,01:12:51.320,01:12:52.600,所以这一块慢一点
SPEAKER_05,01:12:53.480,01:12:54.600,好的明白
SPEAKER_05,01:12:54.600,01:12:55.320,谢谢沈总
SPEAKER_05,01:12:55.320,01:12:56.240,还有一个问题
SPEAKER_05,01:12:56.240,01:13:01.000,我看咱们集团内部可能对于这个项目是分成三种类型
SPEAKER_05,01:13:01.000,01:13:02.040,一种是评价
SPEAKER_05,01:13:02.120,01:13:03.640,一种是含补的
SPEAKER_05,01:13:03.640,01:13:04.720,还有一种是竞价
SPEAKER_05,01:13:04.720,01:13:07.600,但我理解其实竞价它也是有补贴的
SPEAKER_05,01:13:07.600,01:13:13.800,咱集团内部是怎么去区分竞价和普通的补贴的项目的
SPEAKER_05,01:13:15.800,01:13:18.600,因为我有点疑惑
SPEAKER_05,01:13:18.600,01:13:20.880,因为我看到这个合同里面是专门提到了
SPEAKER_05,01:13:21.120,01:13:25.920,评价项目和竞价项目要求资本家不低于9%
SPEAKER_05,01:13:26.680,01:13:29.600,我在想什么样的类型的它就属于叫竞价
SPEAKER_05,01:13:29.600,01:13:31.800,什么样的属于叫补贴
SPEAKER_02,01:13:33.760,01:13:39.520,它这个分类应该说是我理解的
SPEAKER_02,01:13:39.520,01:13:40.240,我了解的
SPEAKER_02,01:13:40.760,01:13:44.640,这一块它实际上是按照政府来的
SPEAKER_02,01:13:45.040,01:13:48.080,政府比如说带补贴的
SPEAKER_02,01:13:48.320,01:13:50.960,它实际上是有明确的一些规定的
SPEAKER_02,01:13:50.960,01:13:52.680,比如说哪一年
SPEAKER_02,01:13:53.040,01:13:55.760,2018年6月30号之前投产的
SPEAKER_02,01:13:55.760,01:13:58.720,或者2017年6月30号之前投产的
SPEAKER_02,01:13:58.920,01:14:00.040,在哪个区域的
SPEAKER_02,01:14:00.040,01:14:01.800,你算是补贴
SPEAKER_02,01:14:01.800,01:14:05.880,比如总的电价7毛5 8毛5或者9毛8或者9毛5
SPEAKER_02,01:14:06.560,01:14:08.640,它是有一个明确的规定的
SPEAKER_02,01:14:08.760,01:14:12.000,那么竞价的项目它还是看当地政府
SPEAKER_02,01:14:12.120,01:14:16.080,当地政府它会前几年在
SPEAKER_02,01:14:17.200,01:14:21.080,前几年它比如说比如说山东或者山西
SPEAKER_02,01:14:21.080,01:14:23.960,它这一块地方它就是为了招商引资
SPEAKER_02,01:14:24.200,01:14:25.280,它就拿出来
SPEAKER_02,01:14:25.600,01:14:27.960,然后政府会发一些文件
SPEAKER_02,01:14:28.040,01:14:32.640,然后要求各发电企业各五大集团来竞价
SPEAKER_02,01:14:33.000,01:14:36.440,所以它实际上是一个属地化的
SPEAKER_02,01:14:36.440,01:14:39.120,它就是跟补贴就不一样了
SPEAKER_02,01:14:39.160,01:14:42.480,它是当地政府给下发相关的文件
SPEAKER_02,01:14:42.480,01:14:43.840,然后让你们去竞价
SPEAKER_02,01:14:44.240,01:14:45.840,它竞价的标准比如说
SPEAKER_02,01:14:46.280,01:14:48.240,你在同阶段可能是
SPEAKER_02,01:14:48.760,01:14:52.560,如果说是按照国家带补贴的这种项目
SPEAKER_02,01:14:52.560,01:14:53.960,它可能是8毛5的
SPEAKER_02,01:14:53.960,01:14:56.520,但是有可能你竞价的可能就是8毛钱
SPEAKER_02,01:14:56.520,01:14:57.400,或者7毛5
SPEAKER_02,01:14:58.520,01:14:59.680,只要是竞价的
SPEAKER_02,01:14:59.920,01:15:02.840,那么按照政府的竞价的要求来的
SPEAKER_02,01:15:02.840,01:15:05.720,那你最后的定价那就是7毛5
SPEAKER_02,01:15:05.920,01:15:08.040,而不是说享受它的补贴的
SPEAKER_02,01:15:08.200,01:15:09.400,8毛5的定下来
SPEAKER_02,01:15:10.160,01:15:12.160,这个完全是不事看我们集团的
SPEAKER_02,01:15:12.160,01:15:13.080,是看政府的
SPEAKER_05,01:15:14.040,01:15:17.000,所以我理解相当于咱们的划分里面
SPEAKER_05,01:15:17.000,01:15:18.640,就是普通的补贴项目
SPEAKER_05,01:15:18.640,01:15:20.840,就是说是国家统一规定的
SPEAKER_05,01:15:20.840,01:15:22.080,这个补贴价格是多少
SPEAKER_05,01:15:22.080,01:15:23.360,补贴定价就是这个数
SPEAKER_05,01:15:23.360,01:15:25.280,不需要有任何的差异
SPEAKER_05,01:15:25.560,01:15:27.680,竞价就是说我们自己报的一个价格
SPEAKER_05,01:15:27.680,01:15:28.720,反正价低就得了
SPEAKER_05,01:15:28.720,01:15:29.520,是这么一个概念
SPEAKER_05,01:15:29.520,01:15:29.800,对吧
SPEAKER_02,01:15:29.800,01:15:30.480,对
SPEAKER_02,01:15:30.480,01:15:30.760,对
SPEAKER_05,01:15:30.760,01:15:31.240,明白
SPEAKER_05,01:15:31.480,01:15:32.600,然后还有一个小问题
SPEAKER_05,01:15:33.120,01:15:33.800,我想问一下
SPEAKER_05,01:15:34.080,01:15:37.760,比如说现在这种已经纳入补贴清单的这些项目
SPEAKER_05,01:15:38.240,01:15:41.960,它这个补贴大概的一个到位的周期
SPEAKER_05,01:15:41.960,01:15:44.280,或者说时间是有大数吗
SPEAKER_05,01:15:44.280,01:15:46.480,大概的一个关系
SPEAKER_02,01:15:47.320,01:15:50.160,它首先肯定是要进入补贴的目录
SPEAKER_02,01:15:50.440,01:15:52.520,但这一块确实不太好说
SPEAKER_02,01:15:52.520,01:15:56.040,你想这两年国家清了一批补贴
SPEAKER_02,01:15:56.040,01:15:57.760,清了大概60%的补贴
SPEAKER_02,01:15:57.760,01:16:01.280,把几千的补贴都给到了各个电力企业
SPEAKER_02,01:16:01.640,01:16:03.200,但是你后续的话
SPEAKER_02,01:16:04.160,01:16:06.560,你还真不太好说
SPEAKER_02,01:16:06.560,01:16:08.840,一般我们认为是两到三年
SPEAKER_02,01:16:09.160,01:16:11.840,肯定能够逐步的会回收的
SPEAKER_02,01:16:12.680,01:16:15.560,就这一块完全是国家的一个行为
SPEAKER_05,01:16:17.080,01:16:17.520,行
SPEAKER_05,01:16:17.520,01:16:17.880,好的
SPEAKER_05,01:16:17.880,01:16:19.040,我们没有其他问题了
SPEAKER_05,01:16:19.040,01:16:19.720,谢谢沈总
SPEAKER_05,01:16:19.720,01:16:20.800,谢谢乔总
SPEAKER_00,01:16:26.120,01:16:28.840,看咱们大家资产的其他领导同事
SPEAKER_00,01:16:28.840,01:16:30.280,有没有需要的评论区
SPEAKER_03,01:16:31.600,01:16:32.600,沈总好
SPEAKER_03,01:16:32.600,01:16:34.520,我是大家资产红补
SPEAKER_03,01:16:35.080,01:16:37.160,我想补充问几个问题
SPEAKER_03,01:16:37.160,01:16:39.120,一个是刚才接着宇科问
SPEAKER_03,01:16:39.120,01:16:44.800,就是我们刚才说的公司的现有的债务的
SPEAKER_03,01:16:44.800,01:16:47.040,平均融资成本大概是多少
SPEAKER_03,01:16:49.040,01:16:50.080,现有的
SPEAKER_03,01:16:50.080,01:16:51.240,存量债务
SPEAKER_02,01:16:52.240,01:16:54.800,存量债务如果你需要具体的话
SPEAKER_02,01:16:54.800,01:16:57.280,我可以跟资金口去要一下
SPEAKER_02,01:16:57.280,01:16:59.880,你就是还需要的是上市口径的
SPEAKER_02,01:16:59.880,01:17:00.320,对吗
SPEAKER_02,01:17:00.640,01:17:01.960,我只知道新增的
SPEAKER_02,01:17:01.960,01:17:03.920,因为我们现在是有一个要求
SPEAKER_02,01:17:03.920,01:17:08.560,但存量还得要看各家汇总上来的一个数据
SPEAKER_02,01:17:08.560,01:17:10.480,但是我想应该是
SPEAKER_02,01:17:12.920,01:17:14.480,应该也不会太高
SPEAKER_03,01:17:14.480,01:17:17.280,对我们这边可能就是想了解一个
SPEAKER_03,01:17:17.280,01:17:20.080,一个是存量债务的平均融资成本
SPEAKER_03,01:17:20.080,01:17:24.160,然后另外一个就是我们体系内最高的融资成本
SPEAKER_03,01:17:24.160,01:17:25.920,包括类瑞词和债转股
SPEAKER_03,01:17:25.920,01:17:28.480,我们理解的类瑞词和债转股是最高的
SPEAKER_03,01:17:28.480,01:17:28.960,对吧
SPEAKER_02,01:17:30.360,01:17:31.800,你们写一下
SPEAKER_02,01:17:32.000,01:17:34.880,我估计类瑞词和债转股应该是
SPEAKER_02,01:17:34.880,01:17:39.360,跟最多最多跟我们这个项目差不多
speaker_无,01:17:39.360,01:17:42.560,Ok好的
SPEAKER_00,01:17:42.560,01:17:44.400,这个我补充一下
SPEAKER_00,01:17:44.560,01:17:46.840,可能咱们明天不是发业绩公告
SPEAKER_00,01:17:46.840,01:17:48.560,我们可能在业绩发布的时候
SPEAKER_00,01:17:48.560,01:17:51.040,可能也会披露咱们的平均融资成本
SPEAKER_00,01:17:51.040,01:17:53.240,然后如果您这边比如说对于融资成本
SPEAKER_00,01:17:53.240,01:17:55.120,可能需要进一步补充细化的
SPEAKER_00,01:17:55.120,01:17:57.000,然后您可以写一个清单
SPEAKER_00,01:17:57.000,01:17:59.560,我们让沈总这边帮忙协调补充一下
SPEAKER_02,01:18:00.000,01:18:00.600,对
SPEAKER_02,01:18:01.160,01:18:03.800,你们需要的口径应该都是中国电力的
SPEAKER_02,01:18:03.800,01:18:04.360,对吗
SPEAKER_03,01:18:04.920,01:18:05.880,对的
speaker_无,01:18:06.320,01:18:07.880,对
SPEAKER_03,01:18:09.120,01:18:12.200,还有一个问题就是去年不是下半年
SPEAKER_03,01:18:12.200,01:18:14.520,有一轮新能源补贴核查
SPEAKER_03,01:18:14.560,01:18:18.280,然后我想了解一下就是我们体系内的项目
SPEAKER_03,01:18:18.280,01:18:22.080,有没有就是说被补贴核查
SPEAKER_03,01:18:22.080,01:18:26.920,然后最后是就是说因为各种理由被退补的
speaker_无,01:18:27.680,01:18:28.600,没有
SPEAKER_03,01:18:29.400,01:18:34.600,整个中国电力表内的项目就都没有对吧
SPEAKER_02,01:18:35.200,01:18:36.160,没有退补的
speaker_无,01:18:36.160,01:18:36.800,对
SPEAKER_03,01:18:37.280,01:18:42.600,就有我看网站上是有一些就是说确认
SPEAKER_03,01:18:42.600,01:18:46.120,已确认合规项目的公式
SPEAKER_03,01:18:46.120,01:18:49.680,这些底层的项目是都确认过合规的
SPEAKER_02,01:18:51.280,01:18:56.720,对因为它去年基本上绝大部分都是核查过了
SPEAKER_02,01:18:57.280,01:18:59.560,所以我们应该说是
SPEAKER_02,01:18:59.560,01:19:02.680,因为去年我们也参与了
SPEAKER_02,01:19:02.680,01:19:08.280,就财务我们也参与了补贴核查的相应的一部分的内容
SPEAKER_02,01:19:08.640,01:19:13.720,然后整体了解下来的情况是没有中国电力没有退补的
SPEAKER_03,01:19:13.720,01:19:15.240,好的
SPEAKER_03,01:19:15.240,01:19:16.920,我这边没有其他问题了
speaker_无,01:19:16.920,01:19:18.280,嗯
SPEAKER_06,01:19:20.720,01:19:23.440,乔总我问最后一个问题
SPEAKER_06,01:19:23.440,01:19:24.120,不好意思
SPEAKER_06,01:19:24.280,01:19:27.680,就是咱们底层项目有一个Excel的测算
SPEAKER_06,01:19:27.680,01:19:29.760,测算表是谁做的
SPEAKER_00,01:19:32.760,01:19:34.640,你说的Excel测算它是这样
SPEAKER_00,01:19:34.640,01:19:36.800,就是因为我们每个项目都要做评估
SPEAKER_00,01:19:36.800,01:19:40.320,所以说它测算表都是评估公司做的
SPEAKER_00,01:19:40.600,01:19:45.080,因为就是说就相当于是我们可以通过测算表来看出来
SPEAKER_00,01:19:45.080,01:19:47.640,它评估公司测算的现金流是多少
SPEAKER_00,01:19:47.640,01:19:49.800,以及它的评估值是怎么估出来的
SPEAKER_06,01:19:50.360,01:19:54.400,它测算里面的数据应该都是有事实依据的
SPEAKER_00,01:19:54.400,01:19:58.720,这个肯定是应该都是具体的项目公司
SPEAKER_00,01:19:58.720,01:20:01.000,都是给他们出了相应的盖章文件的
SPEAKER_00,01:20:01.000,01:20:05.440,包括说Excel表您可以看一下最终的结果页
SPEAKER_00,01:20:05.440,01:20:08.840,跟我们评估报告正式报告上的数都是对得上的
SPEAKER_06,01:20:08.840,01:20:15.360,然后这个评估报告和测算应该也经过
SPEAKER_06,01:20:15.360,01:20:18.720,过中国电力内部的一个审查了
SPEAKER_00,01:20:19.320,01:20:22.440,它这个评估报告不光要经过中国电力审查
SPEAKER_00,01:20:22.440,01:20:23.400,然后据我们了解
SPEAKER_00,01:20:23.400,01:20:27.560,它应该还是要请什么外部专家开外部专家会
SPEAKER_00,01:20:27.560,01:20:30.440,开完之后最后要报到国电头集团
SPEAKER_00,01:20:30.440,01:20:31.960,集团评审完还要公示
SPEAKER_00,01:20:31.960,01:20:33.680,公示完之后还要去备案
SPEAKER_00,01:20:33.680,01:20:38.200,它都是经过这一系列比较规范的国资的流程的
SPEAKER_06,01:20:39.040,01:20:40.960,明白 谢谢 没有问题了
SPEAKER_02,01:20:49.720,01:20:51.520,看看大家如果没有问题的话
SPEAKER_02,01:20:51.520,01:20:55.360,就是把刚才遗留的那些问题
SPEAKER_02,01:20:55.360,01:20:57.600,特别需要的一些数据什么的
SPEAKER_02,01:20:57.600,01:20:59.880,就是能整合一下
SPEAKER_02,01:20:59.880,01:21:03.000,然后到时候请乔经理那边发给我
SPEAKER_02,01:21:03.000,01:21:05.720,我来安排人回复一下
speaker_无,01:21:06.640,01:21:08.080,好的 谢谢沈总
SPEAKER_00,01:21:13.880,01:21:16.360,看看咱们大家资产的各位领导同事
SPEAKER_00,01:21:16.360,01:21:18.360,还有没有需要进一步补充的问题
speaker_无,01:21:18.360,01:21:24.000,乔经理 我想问一下
SPEAKER_02,01:21:24.000,01:21:27.360,刚才讲的那名字也没听太清楚
SPEAKER_02,01:21:27.360,01:21:29.360,是大象
speaker_无,01:21:29.360,01:21:31.360,大家资产
SPEAKER_00,01:21:31.360,01:21:33.360,大家资产
SPEAKER_02,01:21:33.360,01:21:35.360,大家的大家 是吗
speaker_无,01:21:35.360,01:21:40.040,对 具体的情况我会后跟您沟通一下
SPEAKER_00,01:21:40.040,01:21:42.040,好的
SPEAKER_00,01:21:42.040,01:21:46.120,如果说咱们这边领导同事
SPEAKER_06,01:21:46.120,01:21:48.120,应该没了
SPEAKER_06,01:21:48.120,01:21:50.120,谢谢沈总
SPEAKER_00,01:21:50.120,01:21:52.480,咱们今天的电话会就先到这里
SPEAKER_00,01:21:52.480,01:21:55.120,然后后续可能有些数据 问题
SPEAKER_00,01:21:55.120,01:21:56.720,还烦请沈总帮忙协调一下
SPEAKER_00,01:21:56.720,01:21:58.480,中间的其他同事补充一下
SPEAKER_00,01:21:58.480,01:22:01.480,也非常感谢大家资产的各位领导和同事
SPEAKER_00,01:22:01.480,01:22:03.480,参与我们今天的电话访谈
SPEAKER_00,01:22:03.480,01:22:05.280,如果说没有进一步的问题
SPEAKER_00,01:22:05.280,01:22:07.080,我们今天的电话会就先到这里
speaker_无,01:22:07.080,01:22:09.080,谢谢大家
SPEAKER_02,01:22:09.080,01:22:10.080,好
SPEAKER_04,01:22:10.080,01:22:11.080,谢谢两位领导
SPEAKER_02,01:22:11.080,01:22:13.080,再见
